area;ciudad;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;plan_muestreo;fexp
1;180150;011;011;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;42,4525265996869
1;180150;011;011;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;011;011;182;2;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1182;42,4525265996869
1;180150;011;011;182;3;1;3;3;1;1;1;1;1;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1182;42,4525265996869
1;180150;011;011;232;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;3;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;011;011;232;3;1;3;2;2;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1182;42,4525265996869
1;180150;011;011;232;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;011;011;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;011;011;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;011;011;242;4;1;2;2;2;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4525265996869
1;180150;012;004;172;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;1182;43,3483249379551
1;180150;012;004;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;43,3483249379551
1;180150;012;004;172;3;1;2;2;1;3;2;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;1182;43,3483249379551
1;180150;012;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1182;43,3483249379551
1;180150;012;004;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2;2;3;2;1182;43,3483249379551
1;180150;012;004;182;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1182;43,3483249379551
1;180150;012;004;232;1;1;2;2;2;2;3;2;2;3;2;2;3;2;3;2;3;3;2;2;2;2;2;3;3;1182;43,3483249379551
1;180150;012;004;232;2;1;3;3;2;2;3;3;3;3;3;3;2;2;3;3;3;3;2;2;2;3;3;3;3;1182;43,3483249379551
1;180150;012;004;232;3;1;2;2;1;2;3;3;2;2;2;1;3;3;3;2;3;3;2;2;2;3;2;2;2;1182;43,3483249379551
1;180150;012;004;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,3483249379551
1;180150;012;004;242;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1182;43,3483249379551
1;180150;012;004;242;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1182;43,3483249379551
1;180150;012;008;172;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;1182;45,2789187641436
1;180150;012;008;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1182;45,2789187641436
1;180150;012;008;172;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;45,2789187641436
1;180150;012;008;182;1;1;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;3;3;1182;45,2789187641436
1;180150;012;008;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1182;45,2789187641436
1;180150;012;008;182;4;1;2;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;1182;45,2789187641436
1;180150;012;008;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1182;45,2789187641436
1;180150;012;008;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1182;45,2789187641436
1;180150;012;008;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;45,2789187641436
1;180150;012;008;242;1;1;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1182;45,2789187641436
1;180150;012;008;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;3;3;1182;45,2789187641436
1;180150;012;008;242;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;1182;45,2789187641436
1;180150;013;005;172;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1182;42,4472944914714
1;180150;013;005;172;2;1;3;3;2;2;3;2;3;2;3;3;3;3;3;3;3;2;2;2;2;3;2;3;2;1182;42,4472944914714
1;180150;013;005;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1182;42,4472944914714
1;180150;013;005;182;1;1;3;1;2;2;3;3;3;2;2;2;3;3;2;2;1;1;2;2;1;1;1;1;1;1182;42,4472944914714
1;180150;013;005;182;3;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;1;1;2;1;2;3;1182;42,4472944914714
1;180150;013;005;182;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4472944914714
1;180150;013;005;232;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;2;2;2;2;2;3;3;1182;42,4472944914714
1;180150;013;005;232;3;1;3;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;2;3;1182;42,4472944914714
1;180150;013;005;232;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;1182;42,4472944914714
1;180150;013;005;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,4472944914714
1;180150;013;005;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;3;3;1182;42,4472944914714
1;180150;013;005;242;3;1;1;2;1;2;2;2;2;2;1;2;3;2;3;2;3;2;1;1;1;1;2;3;2;1182;42,4472944914714
1;180150;014;004;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;2;1183;46,0580067463281
1;180150;014;004;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;1183;46,0580067463281
1;180150;014;004;172;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;46,0580067463281
1;180150;014;004;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1183;46,0580067463281
1;180150;014;004;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1183;46,0580067463281
1;180150;014;004;182;3;1;3;3;3;3;2;3;2;2;1;3;3;2;2;3;3;3;2;2;1;2;3;3;1;1183;46,0580067463281
1;180150;014;004;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1183;46,0580067463281
1;180150;014;004;232;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1183;46,0580067463281
1;180150;014;004;232;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1183;46,0580067463281
1;180150;014;004;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1183;46,0580067463281
1;180150;014;004;242;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1183;46,0580067463281
1;180150;014;004;242;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1183;46,0580067463281
1;180150;014;009;172;1;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;2;3;2;2;2;3;2;3;2;1182;206,135873685929
1;180150;014;009;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1182;206,135873685929
1;180150;014;009;172;3;1;2;2;2;2;3;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1182;206,135873685929
1;180150;014;009;182;1;1;2;2;2;2;2;2;3;1;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;1182;206,135873685929
1;180150;014;009;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;1182;206,135873685929
1;180150;014;009;182;3;1;3;1;2;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;1182;206,135873685929
1;180150;014;009;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;2;1182;206,135873685929
1;180150;014;009;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;1;3;2;1182;206,135873685929
1;180150;014;009;232;3;1;2;1;2;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1182;206,135873685929
1;180150;014;009;242;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1182;206,135873685929
1;180150;014;009;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;206,135873685929
1;180150;014;009;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1;3;3;3;3;1182;206,135873685929
1;180150;015;005;172;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;1;1182;45,3390707931835
1;180150;015;005;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;1182;45,3390707931835
1;180150;015;005;172;4;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;3;2;3;2;1182;45,3390707931835
1;180150;015;005;182;1;1;3;3;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1182;45,3390707931835
1;180150;015;005;182;2;1;3;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;45,3390707931835
1;180150;015;005;182;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;45,3390707931835
1;180150;015;005;232;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1182;45,3390707931835
1;180150;015;005;232;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;3;2;1182;45,3390707931835
1;180150;015;005;232;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;1;1182;45,3390707931835
1;180150;015;005;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1182;45,3390707931835
1;180150;015;005;242;3;1;3;3;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2;1;1;3;3;3;2;1182;45,3390707931835
1;180150;015;005;242;4;1;2;2;1;1;2;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;3;2;2;1182;45,3390707931835
1;180150;016;005;172;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1183;47,118702496557
1;180150;016;005;172;2;1;2;1;2;2;3;1;3;2;2;2;3;3;2;2;3;3;1;2;1;3;3;3;3;1183;47,118702496557
1;180150;016;005;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1183;47,118702496557
1;180150;016;005;182;1;1;2;2;2;2;3;1;3;1;2;2;3;3;3;2;2;2;2;2;2;2;2;3;2;1183;47,118702496557
1;180150;016;005;182;2;1;1;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;1;3;1;1183;47,118702496557
1;180150;016;005;182;3;1;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1183;47,118702496557
1;180150;016;005;232;1;1;3;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;3;3;3;3;1183;47,118702496557
1;180150;016;005;232;2;1;3;3;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1183;47,118702496557
1;180150;016;005;242;1;1;2;1;3;1;3;2;1;1;2;2;3;2;2;1;2;1;2;2;2;2;2;2;1;1183;47,118702496557
1;180150;016;005;242;2;1;3;1;3;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;3;1;1183;47,118702496557
1;180150;016;005;242;3;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1183;47,118702496557
1;180150;016;011;172;1;1;1;1;2;2;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1183;42,3274903686581
1;180150;016;011;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;1;2;1183;42,3274903686581
1;180150;016;011;172;3;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1183;42,3274903686581
1;180150;016;011;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1183;42,3274903686581
1;180150;016;011;182;3;1;2;1;2;1;3;3;1;1;2;2;3;2;3;2;2;2;2;2;2;2;1;2;2;1183;42,3274903686581
1;180150;016;011;232;1;1;2;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;1;2;1;1183;42,3274903686581
1;180150;016;011;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;1;1183;42,3274903686581
1;180150;016;011;232;3;1;3;1;3;2;3;2;2;2;2;2;3;3;1;2;2;2;2;2;2;3;3;3;3;1183;42,3274903686581
1;180150;016;011;242;1;1;3;3;3;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1183;42,3274903686581
1;180150;016;011;242;2;1;2;2;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;42,3274903686581
1;180150;016;011;242;3;1;3;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1183;42,3274903686581
1;180150;016;012;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;182;2;1;2;1;3;1;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;182;3;1;3;3;1;1;1;1;1;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1183;44,1057571570304
1;180150;016;012;232;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1183;44,1057571570304
1;180150;016;012;232;2;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1183;44,1057571570304
1;180150;016;012;232;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;016;012;242;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;3;2;2;2;2;2;3;3;3;3;1183;44,1057571570304
1;180150;016;012;242;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1183;44,1057571570304
1;180150;017;003;172;1;1;3;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;3;1;3;1;1182;42,6757967122694
1;180150;017;003;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2;1182;42,6757967122694
1;180150;017;003;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;1;1;1;1;1;1;1182;42,6757967122694
1;180150;017;003;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;42,6757967122694
1;180150;017;003;182;2;1;2;1;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1182;42,6757967122694
1;180150;017;003;182;3;1;3;3;1;1;2;1;2;2;1;2;2;2;2;1;2;2;2;2;1;3;3;3;3;1182;42,6757967122694
1;180150;017;003;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;42,6757967122694
1;180150;017;003;232;2;1;2;2;2;2;3;1;3;1;3;3;3;3;3;3;2;2;2;2;2;3;2;3;1;1182;42,6757967122694
1;180150;017;003;232;3;1;2;2;2;1;3;3;3;3;2;2;3;3;3;2;2;2;2;2;2;2;1;2;1;1182;42,6757967122694
1;180150;017;003;242;1;1;3;1;3;1;3;2;2;2;3;2;2;2;2;1;2;2;2;2;2;2;1;3;1;1182;42,6757967122694
1;180150;017;003;242;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1182;42,6757967122694
1;180150;017;005;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,0612037037447
1;180150;017;005;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,0612037037447
1;180150;017;005;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,0612037037447
1;180150;017;005;182;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;43,0612037037447
1;180150;017;005;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1182;43,0612037037447
1;180150;017;005;182;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1182;43,0612037037447
1;180150;017;005;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,0612037037447
1;180150;017;005;232;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1182;43,0612037037447
1;180150;017;005;232;4;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;1;2;2;3;2;1182;43,0612037037447
1;180150;017;005;242;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;43,0612037037447
1;180150;017;005;242;3;1;3;2;2;2;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;1182;43,0612037037447
1;180150;017;005;242;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1182;43,0612037037447
1;180150;018;004;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1182;43,0060923061826
1;180150;018;004;172;2;1;3;3;2;2;2;2;2;2;2;3;3;3;2;3;3;3;2;2;2;2;3;3;3;1182;43,0060923061826
1;180150;018;004;172;3;1;3;1;3;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;3;2;1182;43,0060923061826
1;180150;018;004;182;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1182;43,0060923061826
1;180150;018;004;182;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1182;43,0060923061826
1;180150;018;004;182;3;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1182;43,0060923061826
1;180150;018;004;232;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1182;43,0060923061826
1;180150;018;004;232;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;1182;43,0060923061826
1;180150;018;004;232;3;1;2;3;2;2;2;2;2;2;2;2;3;2;3;2;3;3;2;2;2;2;3;2;3;1182;43,0060923061826
1;180150;018;004;242;1;1;3;3;3;2;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;3;1;3;2;1182;43,0060923061826
1;180150;018;004;242;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;2;3;1182;43,0060923061826
1;180150;018;004;242;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;3;2;3;1182;43,0060923061826
1;180150;018;010;172;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1182;48,8040294926422
1;180150;018;010;172;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;1;2;1;1182;48,8040294926422
1;180150;018;010;172;3;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;1;2;1;2;1;1182;48,8040294926422
1;180150;018;010;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1;2;2;2;1182;48,8040294926422
1;180150;018;010;182;2;1;2;1;2;2;2;2;3;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1182;48,8040294926422
1;180150;018;010;182;3;1;3;3;3;2;3;3;2;2;2;2;2;3;2;3;3;2;2;2;2;2;3;2;3;1182;48,8040294926422
1;180150;018;010;232;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2;1;2;1;1182;48,8040294926422
1;180150;018;010;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;2;2;2;2;1;2;1;1182;48,8040294926422
1;180150;018;010;232;3;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;2;2;2;3;1;2;3;1182;48,8040294926422
1;180150;018;010;242;1;1;2;2;2;2;2;2;2;3;1;1;2;2;2;2;2;3;2;2;2;2;2;2;3;1182;48,8040294926422
1;180150;018;010;242;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;1182;48,8040294926422
1;180150;018;010;242;3;1;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1182;48,8040294926422
1;180150;018;011;172;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;2;3;1182;42,9071715496294
1;180150;018;011;172;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1182;42,9071715496294
1;180150;018;011;172;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;1182;42,9071715496294
1;180150;018;011;182;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1182;42,9071715496294
1;180150;018;011;182;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;1;1182;42,9071715496294
1;180150;018;011;182;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1182;42,9071715496294
1;180150;018;011;232;1;1;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1182;42,9071715496294
1;180150;018;011;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;1182;42,9071715496294
1;180150;018;011;232;3;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;2;2;2;3;3;2;3;1182;42,9071715496294
1;180150;018;011;242;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1182;42,9071715496294
1;180150;018;011;242;2;1;3;3;2;2;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;2;3;2;3;1182;42,9071715496294
1;180150;018;011;242;3;1;3;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;1;3;1;1182;42,9071715496294
1;180150;020;002;172;1;1;2;3;3;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1181;42,2847148514338
1;180150;020;002;172;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;1181;42,2847148514338
1;180150;020;002;172;3;1;3;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1181;42,2847148514338
1;180150;020;002;182;3;1;3;1;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1181;42,2847148514338
1;180150;020;002;182;4;1;2;2;2;2;3;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;1181;42,2847148514338
1;180150;020;002;232;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1181;42,2847148514338
1;180150;020;002;232;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1181;42,2847148514338
1;180150;020;002;232;3;1;3;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1181;42,2847148514338
1;180150;020;002;242;2;1;3;3;1;1;3;3;3;3;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1181;42,2847148514338
1;180150;020;002;242;3;1;2;2;1;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1181;42,2847148514338
1;180150;020;002;242;4;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1181;42,2847148514338
1;180150;020;007;172;2;1;2;3;2;3;2;2;2;1;2;2;2;2;2;2;2;3;2;2;2;2;1;2;1;1182;42,3636362314221
1;180150;020;007;172;3;1;2;3;2;3;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;2;2;1182;42,3636362314221
1;180150;020;007;172;4;1;2;3;3;3;2;2;2;2;3;1;3;3;3;3;3;3;2;2;2;3;1;2;3;1182;42,3636362314221
1;180150;020;007;182;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1182;42,3636362314221
1;180150;020;007;182;2;1;2;2;2;2;2;1;3;2;2;2;2;3;2;1;2;2;2;2;2;2;1;2;1;1182;42,3636362314221
1;180150;020;007;182;3;1;3;1;2;3;2;3;2;1;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;1182;42,3636362314221
1;180150;020;007;232;2;1;3;1;3;2;2;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1182;42,3636362314221
