area;ciudad;conglomerado;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;id_sector;id_hogar;fexp;plan_muestreo
1;10150;12302;10;7;9;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150012302;1,015E+16;111,9054637;2713
1;10150;12302;10;7;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150012302;1,015E+16;111,9054637;2713
1;10150;12302;10;7;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1;10150012302;1,015E+16;111,9054637;2713
1;10150;12302;10;7;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150012302;1,015E+16;111,9054637;2713
1;10150;12302;10;7;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;10150012302;1,015E+16;111,9054637;2713
1;10150;12302;10;7;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;10150012302;1,015E+16;111,9054637;2713
1;10150;12604;52;4;5;1;1;2;3;2;2;2;1;3;1;2;1;3;1;3;3;3;3;2;2;2;3;2;3;3;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;3;5;2;1;3;1;2;2;2;1;2;2;1;2;1;2;1;3;3;3;2;2;2;3;2;3;3;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;3;5;3;1;2;1;1;2;2;1;2;1;2;3;3;2;2;1;2;1;2;2;2;2;3;2;3;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;3;5;4;1;2;3;1;1;2;1;3;2;2;1;2;2;3;1;3;1;2;2;1;2;3;3;3;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;3;5;5;1;2;2;2;1;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;3;1;3;3;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;3;5;6;1;2;2;2;2;2;2;2;1;2;2;2;1;3;1;3;3;1;2;1;2;2;2;2;10150012604;1,015E+16;44,14384679;2711
1;10150;12604;52;4;5;7;1;2;1;2;2;1;1;2;1;1;1;2;2;3;2;2;2;2;2;2;3;1;3;2;10150012604;1,015E+16;44,14384679;2711
1;10150;13101;64;4;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150013101;1,015E+16;48,71722075;2712
1;10150;13101;64;4;9;4;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;10150013101;1,015E+16;48,71722075;2712
1;10150;13101;64;4;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150013101;1,015E+16;48,71722075;2712
1;10150;13101;64;4;9;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150013101;1,015E+16;48,71722075;2712
1;10150;13101;64;4;9;9;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150013101;1,015E+16;48,71722075;2712
1;10150;13101;64;4;9;10;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;10150013101;1,015E+16;48,71722075;2712
1;10150;14003;61;9;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;4;1;2;2;1;1;2;1;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;5;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14003;61;9;9;7;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;10150014003;1,015E+16;110,4604337;2711
1;10150;14904;9;2;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;10150014904;1,015E+16;88,5717979;2712
1;10150;14904;9;2;9;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014904;1,015E+16;88,5717979;2712
1;10150;14904;9;2;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014904;1,015E+16;88,5717979;2712
1;10150;14904;9;2;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014904;1,015E+16;88,5717979;2712
1;10150;14904;9;2;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;10150014904;1,015E+16;88,5717979;2712
1;10150;14904;9;2;9;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150014904;1,015E+16;88,5717979;2712
1;10150;15002;34;2;9;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;5;1;2;2;2;1;3;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;7;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015002;1,015E+16;102,2071272;2711
1;10150;15002;34;2;9;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;10150015002;1,015E+16;102,2071272;2711
1;10150;15501;39;9;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;4;1;1;1;2;2;3;2;3;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;5;1;3;3;3;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015501;1,015E+16;128,2237706;2712
1;10150;15501;39;9;5;7;1;2;3;1;1;1;1;2;1;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;10150015501;1,015E+16;128,2237706;2712
1;10150;15802;62;1;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015802;1,015E+16;140,529606;2713
1;10150;15802;62;1;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;10150015802;1,015E+16;140,529606;2713
1;10150;15802;62;1;5;5;1;2;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;10150015802;1,015E+16;140,529606;2713
1;10150;15802;62;1;5;7;1;1;1;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;1;1;2;2;2;3;10150015802;1,015E+16;140,529606;2713
1;10150;15802;62;1;5;9;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015802;1,015E+16;140,529606;2713
1;10150;15802;62;1;5;10;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150015802;1,015E+16;140,529606;2713
1;10150;16103;57;8;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;10150016103;1,015E+16;57,22467931;2711
1;10150;16103;57;8;9;3;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;10150016103;1,015E+16;57,22467931;2711
1;10150;16103;57;8;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;10150016103;1,015E+16;57,22467931;2711
1;10150;16103;57;8;9;8;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;1;10150016103;1,015E+16;57,22467931;2711
1;10150;16103;57;8;9;9;1;3;1;3;1;3;3;2;2;1;2;3;2;3;3;3;3;2;2;2;3;3;3;3;10150016103;1,015E+16;57,22467931;2711
1;10150;16603;23;9;5;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;10150016603;1,015E+16;50,83744038;2713
1;10150;16603;23;9;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;10150016603;1,015E+16;50,83744038;2713
1;10150;16603;23;9;5;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;10150016603;1,015E+16;50,83744038;2713
1;10150;16603;23;11;5;4;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;10150016603;1,015E+16;50,83744038;2713
1;10150;16603;23;9;5;9;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;10150016603;1,015E+16;50,83744038;2713
1;10150;17402;8;3;5;1;1;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;3;1;2;1;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;3;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;3;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;4;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;4;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;3;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150017402;1,015E+16;46,85905685;2712
1;10150;17402;8;3;5;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150017402;1,015E+16;46,85905685;2712
1;10150;20801;61;1;9;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;5;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;6;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;10150020801;1,015E+16;162,4031092;2713
1;10150;20801;61;1;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;10150020801;1,015E+16;162,4031092;2713
1;10150;21601;43;10;9;2;1;2;2;2;2;2;2;3;1;1;2;3;3;1;3;3;3;2;2;2;3;2;3;2;10150021601;1,015E+16;119,4273807;2712
1;10150;21601;43;10;9;3;1;2;2;1;1;3;3;3;1;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150021601;1,015E+16;119,4273807;2712
1;10150;21601;43;10;9;6;1;3;2;2;2;3;1;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;10150021601;1,015E+16;119,4273807;2712
1;10150;21601;43;10;9;7;1;2;2;1;2;3;1;2;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;2;10150021601;1,015E+16;119,4273807;2712
1;10150;21601;43;10;9;9;1;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;3;2;2;2;2;3;3;2;10150021601;1,015E+16;119,4273807;2712
1;10150;22301;23;7;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;2;1;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;4;1;2;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;5;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;10150022301;1,015E+16;339,071578;2712
1;10150;22301;23;7;9;10;1;1;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;10150022301;1,015E+16;339,071578;2712
1;10150;23203;19;7;9;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;7;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;7;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;7;9;5;1;1;1;2;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;8;9;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;7;9;8;1;1;2;1;2;1;1;2;2;2;2;2;3;3;3;2;2;2;2;2;1;1;1;1;10150023203;1,015E+16;67,55689899;2712
1;10150;23203;19;8;9;10;1;2;2;2;2;2;2;2;2;2;2;1;1;1;3;3;2;2;2;2;2;2;2;2;10150023203;1,015E+16;67,55689899;2712
1;10150;23704;73;2;5;2;1;3;2;2;2;3;1;2;1;2;1;3;2;3;2;3;3;2;2;2;3;2;3;2;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;3;1;1;2;2;2;1;3;1;2;2;2;3;3;1;2;1;1;1;2;1;3;1;3;1;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;4;1;2;1;2;2;2;2;1;1;2;1;2;1;3;1;3;2;2;2;2;3;3;2;2;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;5;1;1;2;2;2;2;1;3;2;2;2;2;2;3;1;3;3;2;2;1;3;3;3;2;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;6;1;2;2;1;2;1;2;1;2;3;3;1;1;1;1;1;2;2;2;2;3;2;3;2;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;7;1;2;1;1;2;3;1;3;1;1;2;3;2;1;1;3;1;2;2;2;3;1;3;1;10150023704;1,015E+16;162,4122769;2712
1;10150;23704;73;2;5;9;1;2;1;3;2;1;2;1;2;2;2;3;2;1;1;3;1;1;2;1;2;1;2;1;10150023704;1,015E+16;162,4122769;2712
1;10150;24202;16;8;9;1;1;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;8;9;2;1;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;3;2;3;2;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;9;9;3;1;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;9;9;4;1;3;3;3;3;2;2;2;2;3;3;2;2;3;2;3;3;2;2;2;3;3;3;3;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;9;9;5;1;3;3;3;2;2;3;2;2;3;2;2;3;2;2;3;2;2;2;2;2;3;3;2;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;9;9;6;1;3;2;3;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;3;2;3;3;10150024202;1,015E+16;49,09014379;2712
1;10150;24202;16;9;9;7;1;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;10150024202;1,015E+16;49,09014379;2712
1;10150;24601;42;7;9;1;1;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;2;1;3;3;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;5;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;7;1;3;3;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;3;3;3;2;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;8;1;3;3;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;3;3;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24601;42;7;9;9;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150024601;1,015E+16;66,57356415;2713
1;10150;24603;42;8;5;1;1;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;2;2;2;2;2;2;3;3;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;3;1;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;5;1;2;2;1;1;2;2;2;2;2;2;1;2;2;3;2;2;2;2;2;3;2;2;3;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;7;1;3;2;1;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;10150024603;1,015E+16;128,3693435;2713
1;10150;24603;42;8;5;8;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;2;10150024603;1,015E+16;128,3693435;2713
1;10150;25601;32;4;5;1;1;2;3;2;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;2;1;2;2;2;2;3;1;3;1;1;1;1;2;1;1;3;1;1;2;1;2;3;3;3;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;3;1;1;2;2;2;2;1;3;1;1;2;3;3;3;2;3;3;2;2;2;3;3;3;2;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;4;1;1;1;1;1;3;2;2;2;1;2;1;2;2;1;2;1;2;2;2;1;2;1;2;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;5;1;3;3;3;2;3;2;3;2;2;3;3;3;3;2;3;3;2;2;2;3;2;3;2;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;6;1;3;3;2;3;3;1;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;10150025601;1,015E+16;54,00103319;2713
1;10150;25601;32;4;5;7;1;2;2;3;2;3;2;2;2;3;2;3;2;1;2;3;3;2;2;2;3;2;3;2;10150025601;1,015E+16;54,00103319;2713
1;10150;25905;5;7;5;1;1;2;2;1;2;3;2;2;1;2;2;3;3;3;2;3;2;2;2;2;3;3;3;3;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;7;5;2;1;2;2;2;1;2;2;3;1;1;2;3;3;3;3;3;3;2;2;2;1;2;1;2;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;7;5;3;1;2;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;7;5;4;1;2;2;2;2;3;2;2;2;1;2;3;3;3;2;3;2;2;2;2;2;3;3;3;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;7;5;5;1;2;2;2;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;7;5;6;1;3;2;2;2;3;2;2;2;1;2;3;3;3;3;3;2;2;2;2;2;2;2;2;10150025905;1,015E+16;122,6530697;2712
1;10150;25905;5;8;5;7;1;2;2;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150025905;1,015E+16;122,6530697;2712
1;10150;26403;71;6;9;1;1;2;2;1;1;3;2;3;1;2;1;3;3;2;3;3;3;2;2;2;3;2;3;2;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;71;6;9;2;1;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;2;2;2;2;2;3;2;1;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;71;6;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;71;6;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;71;6;9;5;1;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;2;2;2;2;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;74;4;9;6;1;2;2;2;2;3;2;2;2;2;2;3;3;2;3;2;3;2;2;2;3;2;3;2;10150026403;1,015E+16;37,05183321;2712
1;10150;26403;74;4;9;7;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;2;2;2;10150026403;1,015E+16;37,05183321;2712
1;10150;27802;30;7;9;1;1;2;2;1;2;3;2;3;2;2;2;3;3;2;2;3;2;2;1;2;3;3;3;3;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;30;7;9;2;1;2;2;2;2;3;2;3;2;2;2;3;2;2;3;2;2;2;2;2;2;3;2;2;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;30;7;9;4;1;2;2;2;2;2;2;2;2;3;2;3;3;2;3;3;3;2;2;2;3;2;3;2;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;42;1;9;5;1;2;2;3;3;3;2;3;2;1;1;3;2;2;3;3;3;2;2;2;3;2;2;1;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;42;1;9;7;1;3;2;3;2;3;2;3;2;3;2;3;3;3;3;2;2;2;2;1;2;2;2;2;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;42;1;9;8;1;2;2;3;2;2;2;2;2;2;2;2;3;2;2;3;3;2;2;2;2;3;2;2;10150027802;1,015E+16;74,09485602;2713
1;10150;27802;30;7;9;9;1;2;2;2;2;3;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;2;2;1;10150027802;1,015E+16;74,09485602;2713
1;10150;28604;13;3;5;1;1;2;1;2;2;3;1;2;1;2;1;3;1;3;1;3;3;2;1;1;2;1;2;3;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;2;1;3;2;3;2;2;2;3;2;2;1;3;3;3;2;3;3;2;2;2;3;3;3;2;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;3;1;2;1;2;2;2;1;3;1;2;1;3;1;1;3;3;3;2;2;2;2;1;3;2;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;4;1;3;2;3;3;3;2;3;1;1;2;3;3;3;3;3;3;2;2;2;2;3;3;3;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;5;1;2;2;2;2;2;1;3;1;2;1;3;2;3;3;3;2;2;2;2;2;1;3;1;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;6;1;1;2;1;2;1;1;2;2;1;2;2;2;2;3;3;3;2;2;2;2;1;3;2;10150028604;1,015E+16;217,8567381;2712
1;10150;28604;13;3;5;7;1;3;1;3;3;3;1;2;1;1;2;2;2;3;3;3;3;2;2;2;3;1;3;2;10150028604;1,015E+16;217,8567381;2712
1;10150;28702;45;10;5;1;1;3;1;2;2;3;1;2;1;1;2;3;3;3;3;3;3;2;2;2;2;3;3;2;10150028702;1,015E+16;287,7571373;2713
1;10150;28702;45;10;5;2;1;2;3;1;2;3;1;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;2;10150028702;1,015E+16;287,7571373;2713
1;10150;28702;45;10;5;3;1;2;3;1;3;1;3;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;3;2;10150028702;1,015E+16;287,7571373;2713
1;10150;28702;45;10;5;4;1;2;2;2;2;3;1;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;10150028702;1,015E+16;287,7571373;2713
1;10150;28702;45;10;5;5;1;3;3;1;3;2;3;2;1;1;1;3;3;3;3;3;3;2;2;2;2;3;2;2;10150028702;1,015E+16;287,7571373;2713
